PATH  Rmax= 8.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   1.000  index, nleg, degeneracy, r=  2.4075
    87    4   1.000  index, nleg, degeneracy, r=  4.8151
      x           y           z     ipot  label      rleg      beta        eta
   -1.607650    0.501830    1.720430   3 'Fe    '     2.4075  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4075  180.0000    0.0000
   -1.607650    0.501830    1.720430   3 'Fe    '     2.4075  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4075  180.0000    0.0000
    88    3   2.000  index, nleg, degeneracy, r=  4.8333
      x           y           z     ipot  label      rleg      beta        eta
    2.589370   -0.439620    0.000000   3 'Fe    '     2.6264  158.0033    0.0000
   -1.607650    0.501830    1.720430   3 'Fe    '     4.6326  155.8827    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4075   46.1141    0.0000
    89    3   2.000  index, nleg, degeneracy, r=  4.8333
      x           y           z     ipot  label      rleg      beta        eta
    1.283190   -4.105450    1.720430   3 'Fe    '     4.6326  155.8826    0.0000
    0.913970   -2.462270    0.000000   3 'Fe    '     2.4075   46.1142    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264  158.0032    0.0000
    90    3   2.000  index, nleg, degeneracy, r=  4.8536
      x           y           z     ipot  label      rleg      beta        eta
   -1.607650    0.501830    1.720430   3 'Fe    '     2.4075  171.9148    0.0000
    1.167780   -0.967300   -1.949370   3 'Fe    '     4.8300  172.1196    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4697   15.9655    0.0000
    91    2   1.000  index, nleg, degeneracy, r=  4.8644
      x           y           z     ipot  label      rleg      beta        eta
    3.510740    3.090840    1.335480   3 'Fe    '     4.8644  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.8644  180.0000    0.0000
    92    4   2.000  index, nleg, degeneracy, r=  4.8772
      x           y           z     ipot  label      rleg      beta        eta
   -1.607650    0.501830    1.720430   3 'Fe    '     2.4075  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4075   15.9655    0.0000
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4697  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4697   15.9655    0.0000
    93    3   2.000  index, nleg, degeneracy, r=  4.8791
      x           y           z     ipot  label      rleg      beta        eta
    3.510740    3.090840    1.335480   3 'Fe    '     4.8644  173.7032    0.0000
    1.608490    1.622360    0.878660   3 'Fe    '     2.4462   12.5895    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4477  173.7072    0.0000
    94    4   1.000  index, nleg, degeneracy, r=  4.8928
      x           y           z     ipot  label      rleg      beta        eta
   -1.295280   -1.880460    0.878660   3 'Fe    '     2.4466  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4466  180.0000    0.0000
   -1.295280   -1.880460    0.878660   3 'Fe    '     2.4466  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4466  180.0000    0.0000
    95    4   2.000  index, nleg, degeneracy, r=  4.8939
      x           y           z     ipot  label      rleg      beta        eta
    1.608490    1.622360    0.878660   3 'Fe    '     2.4477  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4477   43.2466    0.0000
   -1.295280   -1.880460    0.878660   3 'Fe    '     2.4466  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4466   43.2466    0.0000
    96    4   1.000  index, nleg, degeneracy, r=  4.8939
      x           y           z     ipot  label      rleg      beta        eta
    1.608490    1.622360    0.878660   3 'Fe    '     2.4477   12.5895    0.0000
    3.510740    3.090840    1.335480   3 'Fe    '     2.4462  180.0000    0.0000
    1.608490    1.622360    0.878660   3 'Fe    '     2.4462   12.5895    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4477  180.0000    0.0000
    97    4   1.000  index, nleg, degeneracy, r=  4.8954
      x           y           z     ipot  label      rleg      beta        eta
    1.608490    1.622360    0.878660   3 'Fe    '     2.4477  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4477  180.0000    0.0000
    1.608490    1.622360    0.878660   3 'Fe    '     2.4477  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4477  180.0000    0.0000
    98    2   1.000  index, nleg, degeneracy, r=  4.9379
      x           y           z     ipot  label      rleg      beta        eta
    2.324200   -1.926030   -3.907820   3 'Fe    '     4.9379  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.9379  180.0000    0.0000
    99    3   2.000  index, nleg, degeneracy, r=  4.9379
      x           y           z     ipot  label      rleg      beta        eta
    2.324200   -1.926030   -3.907820   3 'Fe    '     4.9379  179.8049    0.0000
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4682    0.3902    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4697  179.8050    0.0000
   100    4   1.000  index, nleg, degeneracy, r=  4.9379
      x           y           z     ipot  label      rleg      beta        eta
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4697    0.3902    0.0000
    2.324200   -1.926030   -3.907820   3 'Fe    '     2.4682  180.0000    0.0000
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4682    0.3902    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4697  180.0000    0.0000
   101    4   1.000  index, nleg, degeneracy, r=  4.9393
      x           y           z     ipot  label      rleg      beta        eta
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4697  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4697  180.0000    0.0000
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4697  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4697  180.0000    0.0000
   102    2   1.000  index, nleg, degeneracy, r=  4.9445
      x           y           z     ipot  label      rleg      beta        eta
   -0.858130    0.701730   -4.818650   3 'Fe    '     4.9445  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.9445  180.0000    0.0000
   103    2   1.000  index, nleg, degeneracy, r=  4.9470
      x           y           z     ipot  label      rleg      beta        eta
   -3.201100   -3.356400    1.720430   3 'Fe    '     4.9470  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.9470  180.0000    0.0000
   104    4   2.000  index, nleg, degeneracy, r=  4.9491
      x           y           z     ipot  label      rleg      beta        eta
   -2.406690    0.020530   -0.681500   3 'Fe    '     2.5014  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5014   43.5630    0.0000
    1.608490    1.622360    0.878660   3 'Fe    '     2.4477  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4477   43.5630    0.0000
   105    3   2.000  index, nleg, degeneracy, r=  4.9625
      x           y           z     ipot  label      rleg      beta        eta
   -0.858130    0.701730   -4.818650   3 'Fe    '     4.9445  172.9841    0.0000
   -0.691830    0.497690   -2.384540   3 'Fe    '     2.4483   13.7981    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5323  173.2178    0.0000
   106    4   2.000  index, nleg, degeneracy, r=  4.9666
      x           y           z     ipot  label      rleg      beta        eta
   -1.607650    0.501830    1.720430   3 'Fe    '     2.4075  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4075   44.7660    0.0000
    1.502350    1.383250   -1.542110   2 'Si    '     2.5590  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5590   44.7660    0.0000
   107    3   2.000  index, nleg, degeneracy, r=  4.9695
      x           y           z     ipot  label      rleg      beta        eta
   -1.295280   -1.880460    0.878660   3 'Fe    '     2.4466  170.0332    0.0000
    1.502350    1.383250   -1.542110   2 'Si    '     4.9334  170.4751    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5590   19.4917    0.0000
   108    3   2.000  index, nleg, degeneracy, r=  4.9734
      x           y           z     ipot  label      rleg      beta        eta
   -3.201100   -3.356400    1.720430   3 'Fe    '     4.9470  171.8338    0.0000
   -1.295280   -1.880460    0.878660   3 'Fe    '     2.5533   16.6909    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4466  171.4753    0.0000
   109    4   1.000  index, nleg, degeneracy, r=  4.9806
      x           y           z     ipot  label      rleg      beta        eta
   -0.691830    0.497690   -2.384540   3 'Fe    '     2.5323   13.7981    0.0000
   -0.858130    0.701730   -4.818650   3 'Fe    '     2.4483  180.0000    0.0000
   -0.691830    0.497690   -2.384540   3 'Fe    '     2.4483   13.7981    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5323  180.0000    0.0000
   110    4   1.000  index, nleg, degeneracy, r=  4.9999
      x           y           z     ipot  label      rleg      beta        eta
   -1.295280   -1.880460    0.878660   3 'Fe    '     2.4466   16.6909    0.0000
   -3.201100   -3.356400    1.720430   3 'Fe    '     2.5533  180.0000    0.0000
   -1.295280   -1.880460    0.878660   3 'Fe    '     2.5533   16.6909    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4466  180.0000    0.0000
   111    2   1.000  index, nleg, degeneracy, r=  5.0010
      x           y           z     ipot  label      rleg      beta        eta
   -4.929360   -0.498660   -0.681500   3 'Fe    '     5.0012  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.0012  180.0000    0.0000
   112    4   1.000  index, nleg, degeneracy, r=  5.0028
      x           y           z     ipot  label      rleg      beta        eta
   -2.406690    0.020530   -0.681500   3 'Fe    '     2.5014  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5014  180.0000    0.0000
   -2.406690    0.020530   -0.681500   3 'Fe    '     2.5014  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5014  180.0000    0.0000
   113    4   2.000  index, nleg, degeneracy, r=  5.0056
      x           y           z     ipot  label      rleg      beta        eta
   -1.295280   -1.880460    0.878660   3 'Fe    '     2.4466  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4466   19.4917    0.0000
    1.502350    1.383250   -1.542110   2 'Si    '     2.5590  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5590   19.4917    0.0000
   114    2   1.000  index, nleg, degeneracy, r=  5.0177
      x           y           z     ipot  label      rleg      beta        eta
   -1.470770   -3.545510   -3.232010   3 'Fe    '     5.0179  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.0179  180.0000    0.0000
   115    3   2.000  index, nleg, degeneracy, r=  5.0319
      x           y           z     ipot  label      rleg      beta        eta
    1.608490    1.622360    0.878660   3 'Fe    '     2.4477  169.5384    0.0000
   -1.035140   -1.852820   -1.542110   2 'Si    '     4.9926  170.2463    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6235   20.2153    0.0000
   116    4   2.000  index, nleg, degeneracy, r=  5.0340
      x           y           z     ipot  label      rleg      beta        eta
    2.589370   -0.439620    0.000000   3 'Fe    '     2.6264  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264   46.1141    0.0000
   -1.607650    0.501830    1.720430   3 'Fe    '     2.4075  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4075   46.1141    0.0000
   117    3   2.000  index, nleg, degeneracy, r=  5.0363
      x           y           z     ipot  label      rleg      beta        eta
   -1.470770   -3.545510   -3.232010   3 'Fe    '     5.0179  172.8196    0.0000
   -1.035140   -1.852820   -1.542110   2 'Si    '     2.4312   13.8322    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6235  173.3483    0.0000
   118    3   2.000  index, nleg, degeneracy, r=  5.0391
      x           y           z     ipot  label      rleg      beta        eta
   -4.929360   -0.498660   -0.681500   3 'Fe    '     5.0012  170.2335    0.0000
   -2.406690    0.020530   -0.681500   3 'Fe    '     2.5755   19.8255    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5014  169.9410    0.0000
   119    4   1.000  index, nleg, degeneracy, r=  5.0544
      x           y           z     ipot  label      rleg      beta        eta
   -1.035140   -1.852820   -1.542110   2 'Si    '     2.6235   13.8322    0.0000
   -1.470770   -3.545510   -3.232010   3 'Fe    '     2.4312  180.0000    0.0000
   -1.035140   -1.852820   -1.542110   2 'Si    '     2.4312   13.8322    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6235  180.0000    0.0000
   120    2   1.000  index, nleg, degeneracy, r=  5.0633
      x           y           z     ipot  label      rleg      beta        eta
    2.099530   -4.556790   -0.681500   3 'Fe    '     5.0633  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.0633  180.0000    0.0000
   121    4   1.000  index, nleg, degeneracy, r=  5.0642
      x           y           z     ipot  label      rleg      beta        eta
   -0.691830    0.497690   -2.384540   3 'Fe    '     2.5323  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5323  180.0000    0.0000
   -0.691830    0.497690   -2.384540   3 'Fe    '     2.5323  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5323  180.0000    0.0000
   122    4   2.000  index, nleg, degeneracy, r=  5.0712
      x           y           z     ipot  label      rleg      beta        eta
    1.608490    1.622360    0.878660   3 'Fe    '     2.4477  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4477   20.2153    0.0000
   -1.035140   -1.852820   -1.542110   2 'Si    '     2.6235  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6235   20.2153    0.0000
   123    2   1.000  index, nleg, degeneracy, r=  5.0736
      x           y           z     ipot  label      rleg      beta        eta
   -3.813740    0.512620    3.307080   3 'Fe    '     5.0739  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.0739  180.0000    0.0000
   124    4   1.000  index, nleg, degeneracy, r=  5.0769
      x           y           z     ipot  label      rleg      beta        eta
   -2.406690    0.020530   -0.681500   3 'Fe    '     2.5014   19.8255    0.0000
   -4.929360   -0.498660   -0.681500   3 'Fe    '     2.5755  180.0000    0.0000
   -2.406690    0.020530   -0.681500   3 'Fe    '     2.5755   19.8255    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5014  180.0000    0.0000
   125    3   2.000  index, nleg, degeneracy, r=  5.0956
      x           y           z     ipot  label      rleg      beta        eta
   -2.406690    0.020530   -0.681500   3 'Fe    '     2.5014  170.6728    0.0000
    2.589370   -0.439620    0.000000   3 'Fe    '     5.0633  171.1205    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264   18.2067    0.0000
   126    3   2.000  index, nleg, degeneracy, r=  5.0956
      x           y           z     ipot  label      rleg      beta        eta
    2.099530   -4.556790   -0.681500   3 'Fe    '     5.0633  170.6729    0.0000
    0.913970   -2.462270    0.000000   3 'Fe    '     2.5014   18.2066    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264  171.1206    0.0000
   127    4   4.000  index, nleg, degeneracy, r=  5.0961
      x           y           z     ipot  label      rleg      beta        eta
    0.913970   -2.462270    0.000000   3 'Fe    '     2.6264  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264  122.1225    0.0000
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4697  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4697  122.1225    0.0000
   128    3   2.000  index, nleg, degeneracy, r=  5.0994
      x           y           z     ipot  label      rleg      beta        eta
   -3.813740    0.512620    3.307080   3 'Fe    '     5.0739  172.3815    0.0000
   -1.607650    0.501830    1.720430   3 'Fe    '     2.7174   16.2247    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4075  171.3938    0.0000
   129    4   1.000  index, nleg, degeneracy, r=  5.1249
      x           y           z     ipot  label      rleg      beta        eta
   -1.607650    0.501830    1.720430   3 'Fe    '     2.4075   16.2247    0.0000
   -3.813740    0.512620    3.307080   3 'Fe    '     2.7174  180.0000    0.0000
   -1.607650    0.501830    1.720430   3 'Fe    '     2.7174   16.2247    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4075  180.0000    0.0000
   130    4   2.000  index, nleg, degeneracy, r=  5.1278
      x           y           z     ipot  label      rleg      beta        eta
   -2.406690    0.020530   -0.681500   3 'Fe    '     2.5014  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5014   18.2067    0.0000
    2.589370   -0.439620    0.000000   3 'Fe    '     2.6264  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264   18.2067    0.0000
   131    4   1.000  index, nleg, degeneracy, r=  5.1278
      x           y           z     ipot  label      rleg      beta        eta
    0.913970   -2.462270    0.000000   3 'Fe    '     2.6264   18.2066    0.0000
    2.099530   -4.556790   -0.681500   3 'Fe    '     2.5014  180.0000    0.0000
    0.913970   -2.462270    0.000000   3 'Fe    '     2.5014   18.2066    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264  180.0000    0.0000
   132    2   1.000  index, nleg, degeneracy, r=  5.1383
      x           y           z     ipot  label      rleg      beta        eta
   -3.518150   -0.967300   -3.617880   1 'La    '     5.1383  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.1383  180.0000    0.0000
   133    2   1.000  index, nleg, degeneracy, r=  5.1709
      x           y           z     ipot  label      rleg      beta        eta
   -1.175180   -5.025430   -0.319300   1 'La    '     5.1709  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.1709  180.0000    0.0000
   134    4   2.000  index, nleg, degeneracy, r=  5.2528
      x           y           z     ipot  label      rleg      beta        eta
    0.913970   -2.462270    0.000000   3 'Fe    '     2.6264  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264  180.0000    0.0000
    0.913970   -2.462270    0.000000   3 'Fe    '     2.6264  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264  180.0000    0.0000
   135    2   1.000  index, nleg, degeneracy, r=  5.3003
      x           y           z     ipot  label      rleg      beta        eta
    0.693170    1.625810    4.996980   2 'Si    '     5.3003  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.3003  180.0000    0.0000
   136    3   2.000  index, nleg, degeneracy, r=  5.3158
      x           y           z     ipot  label      rleg      beta        eta
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4697  142.1215    0.0000
    1.167780   -0.967300    2.921210   1 'La    '     4.8706  152.5666    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.2913   65.3119    0.0000
   137    2   1.000  index, nleg, degeneracy, r=  5.3550
      x           y           z     ipot  label      rleg      beta        eta
   -0.923100    4.571690    2.631260   3 'Fe    '     5.3550  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.3550  180.0000    0.0000
   138    2   1.000  index, nleg, degeneracy, r=  5.3760
      x           y           z     ipot  label      rleg      beta        eta
    4.445210   -1.489420    2.631260   3 'Fe    '     5.3760  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.3760  180.0000    0.0000
   139    3   2.000  index, nleg, degeneracy, r=  5.3766
      x           y           z     ipot  label      rleg      beta        eta
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4697  143.4167    0.0000
   -1.175180    3.090840   -0.319300   1 'La    '     4.9614  153.7001    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3221   62.8832    0.0000
   140    2   1.000  index, nleg, degeneracy, r=  5.4287
      x           y           z     ipot  label      rleg      beta        eta
    0.828870    4.806000   -2.384540   3 'Fe    '     5.4287  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.4287  180.0000    0.0000
   141    3   2.000  index, nleg, degeneracy, r=  5.4419
      x           y           z     ipot  label      rleg      beta        eta
   -1.295280   -1.880460    0.878660   3 'Fe    '     2.4466  147.5162    0.0000
   -1.175180    3.090840   -0.319300   1 'La    '     5.1150  156.7011    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3221   55.7827    0.0000
   142    3   2.000  index, nleg, degeneracy, r=  5.4525
      x           y           z     ipot  label      rleg      beta        eta
    1.502350    1.383250   -1.542110   2 'Si    '     2.5590  145.3061    0.0000
    1.167780   -0.967300    2.921210   1 'La    '     5.0555  153.7335    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.2913   60.9603    0.0000
   143    3   2.000  index, nleg, degeneracy, r=  5.4656
      x           y           z     ipot  label      rleg      beta        eta
   -3.518150   -0.967300   -3.617880   1 'La    '     5.1383  156.3278    0.0000
   -2.406690    0.020530   -0.681500   3 'Fe    '     3.2914   55.5635    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5014  148.1087    0.0000
   144    3   2.000  index, nleg, degeneracy, r=  5.4815
      x           y           z     ipot  label      rleg      beta        eta
   -2.406690    0.020530   -0.681500   3 'Fe    '     2.5014  148.9346    0.0000
    1.167780   -0.967300    2.921210   1 'La    '     5.1703  156.9103    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.2913   54.1552    0.0000
   145    3   2.000  index, nleg, degeneracy, r=  5.4852
      x           y           z     ipot  label      rleg      beta        eta
   -1.035140   -1.852820   -1.542110   2 'Si    '     2.6235  144.5476    0.0000
    1.167780   -0.967300    2.921210   1 'La    '     5.0555  152.4625    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.2913   62.9900    0.0000
   146    3   2.000  index, nleg, degeneracy, r=  5.4925
      x           y           z     ipot  label      rleg      beta        eta
   -1.175180   -5.025430   -0.319300   1 'La    '     5.1709  157.1461    0.0000
   -1.295280   -1.880460    0.878660   3 'Fe    '     3.3675   55.1689    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4466  147.6850    0.0000
   147    3   2.000  index, nleg, degeneracy, r=  5.5201
      x           y           z     ipot  label      rleg      beta        eta
   -1.035140   -1.852820   -1.542110   2 'Si    '     2.6235  144.6439    0.0000
   -1.175180    3.090840   -0.319300   1 'La    '     5.0946  152.8085    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3221   62.5476    0.0000
   148    3   2.000  index, nleg, degeneracy, r=  5.5586
      x           y           z     ipot  label      rleg      beta        eta
   -3.518150   -0.967300   -3.617880   1 'La    '     5.1383  153.2007    0.0000
   -1.035140   -1.852820   -1.542110   2 'Si    '     3.3553   62.0144    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6235  144.7849    0.0000
   149    3   2.000  index, nleg, degeneracy, r=  5.5597
      x           y           z     ipot  label      rleg      beta        eta
    2.589370   -0.439620    0.000000   3 'Fe    '     2.6264  146.3090    0.0000
   -1.175180    3.090840   -0.319300   1 'La    '     5.1709  153.9884    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3221   59.7026    0.0000
   150    3   2.000  index, nleg, degeneracy, r=  5.5597
      x           y           z     ipot  label      rleg      beta        eta
   -1.175180   -5.025430   -0.319300   1 'La    '     5.1709  153.9884    0.0000
    0.913970   -2.462270    0.000000   3 'Fe    '     3.3221   59.7026    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264  146.3090    0.0000
   151    3   2.000  index, nleg, degeneracy, r=  5.5987
      x           y           z     ipot  label      rleg      beta        eta
   -1.175180   -5.025430   -0.319300   1 'La    '     5.1709  153.2834    0.0000
   -1.035140   -1.852820   -1.542110   2 'Si    '     3.4030   62.3899    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6235  144.3267    0.0000
   152    3   2.000  index, nleg, degeneracy, r=  5.6045
      x           y           z     ipot  label      rleg      beta        eta
    0.693170    1.625810    4.996980   2 'Si    '     5.3003  149.2865    0.0000
   -0.018770    2.132100    2.631260   3 'Fe    '     2.5219   53.0671    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3867  157.6464    0.0000
   153    3   2.000  index, nleg, degeneracy, r=  5.6185
      x           y           z     ipot  label      rleg      beta        eta
   -0.018770    2.132100    2.631260   3 'Fe    '     3.3867  157.7511    0.0000
   -0.691830    0.497690   -2.384540   3 'Fe    '     5.3181  149.5764    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5323   52.6725    0.0000
   154    2   1.000  index, nleg, degeneracy, r=  5.6568
      x           y           z     ipot  label      rleg      beta        eta
   -1.175180    3.090840    4.589720   3 'Fe    '     5.6568  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.6568  180.0000    0.0000
   155    3   2.000  index, nleg, degeneracy, r=  5.6718
      x           y           z     ipot  label      rleg      beta        eta
   -0.923100    4.571690    2.631260   3 'Fe    '     5.3550  149.3628    0.0000
   -0.018770    2.132100    2.631260   3 'Fe    '     2.6018   53.6849    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3867  156.9523    0.0000
   156    3   2.000  index, nleg, degeneracy, r=  5.6943
      x           y           z     ipot  label      rleg      beta        eta
   -0.018770    2.132100    2.631260   3 'Fe    '     3.3867  156.8158    0.0000
    0.913970   -2.462270    0.000000   3 'Fe    '     5.3760  149.4926    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264   53.6916    0.0000
   157    3   2.000  index, nleg, degeneracy, r=  5.6943
      x           y           z     ipot  label      rleg      beta        eta
    4.445210   -1.489420    2.631260   3 'Fe    '     5.3760  156.8159    0.0000
    2.589370   -0.439620    0.000000   3 'Fe    '     3.3867   53.6915    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6264  149.4926    0.0000
   158    2   2.000  index, nleg, degeneracy, r=  5.7274
      x           y           z     ipot  label      rleg      beta        eta
   -4.439520    3.618510    0.000000   3 'Fe    '     5.7274  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.7274  180.0000    0.0000
   159    2   1.000  index, nleg, degeneracy, r=  5.7296
      x           y           z     ipot  label      rleg      beta        eta
   -0.840610   -2.674880    4.996980   2 'Si    '     5.7299  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.7299  180.0000    0.0000
   160    3   2.000  index, nleg, degeneracy, r=  5.7559
      x           y           z     ipot  label      rleg      beta        eta
   -1.175180    3.090840    4.589720   3 'Fe    '     5.6568  162.4327    0.0000
   -0.018770    2.132100    2.631260   3 'Fe    '     2.4682   30.2745    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3867  167.2928    0.0000
   161    3   2.000  index, nleg, degeneracy, r=  5.7565
      x           y           z     ipot  label      rleg      beta        eta
    1.167780   -0.967300   -1.949370   3 'Fe    '     2.4697  162.3594    0.0000
   -0.018770    2.132100    2.631260   3 'Fe    '     5.6565  167.2327    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3867   30.4079    0.0000
   162    2   1.000  index, nleg, degeneracy, r=  5.7842
      x           y           z     ipot  label      rleg      beta        eta
    3.994100    0.497690    4.154540   3 'Fe    '     5.7845  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.7845  180.0000    0.0000
   163    2   1.000  index, nleg, degeneracy, r=  5.7880
      x           y           z     ipot  label      rleg      beta        eta
   -1.470770    4.570750   -3.232010   3 'Fe    '     5.7880  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.7880  180.0000    0.0000
   164    3   2.000  index, nleg, degeneracy, r=  5.7880
      x           y           z     ipot  label      rleg      beta        eta
    0.828870    4.806000   -2.384540   3 'Fe    '     5.4287  156.7550    0.0000
    1.502350    1.383250   -1.542110   2 'Si    '     3.5887   56.8497    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.5590  146.3953    0.0000
   165    3   2.000  index, nleg, degeneracy, r=  5.8165
      x           y           z     ipot  label      rleg      beta        eta
   -0.691830    0.497690   -2.384540   3 'Fe    '     2.5323  175.5245    0.0000
